product_id,product_title,brand,category,price,discount_percent,stock_available,rating,total_reviews,lifetime_sales
2048,HP Wireless Mouse,HP,Mouse,2693.0,40,401,4.5,64264,417824
2049,Dell Wireless Mouse,Dell,Mouse,4751.0,7,986,4.2,12662,114882
2050,Dell Wireless Mouse,Dell,Mouse,3737.0,42,435,5.0,42660,129806
2051,Logitech Wireless Mouse,Logitech,Mouse,1743.0,7,355,4.2,41809,346451
2052,Razer Wireless Mouse,Razer,Mouse,1349.0,31,615,4.7,63414,440565
2053,Razer Wireless Mouse,Razer,Mouse,2223.0,13,911,3.5,35127,266169
2054,Razer Wireless Mouse,Razer,Mouse,798.0,43,325,4.3,42371,137256
2055,Razer Wireless Mouse,Razer,Mouse,3506.0,16,934,4.7,55741,209122
2056,Logitech Wireless Mouse,Logitech,Mouse,2498.0,40,838,4.2,28707,178274
2057,Logitech Wireless Mouse,Logitech,Mouse,2827.0,10,548,4.2,29017,300257
2058,HP Wireless Mouse,HP,Mouse,1203.0,21,132,4.9,80396,320309
2059,Logitech Wireless Mouse,Logitech,Mouse,472.0,45,341,4.7,11839,409271
2060,Dell Wireless Mouse,Dell,Mouse,4829.0,13,370,3.6,6460,272021
2061,HP Wireless Mouse,HP,Mouse,1586.0,45,234,4.8,51852,450842
2062,Dell Wireless Mouse,Dell,Mouse,1622.0,13,566,4.9,43460,216838
2063,HP Wireless Mouse,HP,Mouse,411.0,33,104,3.6,2635,396001
2064,Razer Wireless Mouse,Razer,Mouse,4272.0,1,235,3.6,37115,158155
2065,HP Wireless Mouse,HP,Mouse,576.0,50,386,3.9,16216,426343
2066,Razer Wireless Mouse,Razer,Mouse,1374.0,5,78,4.7,35399,452027
2067,Logitech Wireless Mouse,Logitech,Mouse,4432.0,26,20,4.6,99937,384213
2068,Logitech Wireless Mouse,Logitech,Mouse,4737.0,47,602,4.4,19912,50199
2069,Razer Wireless Mouse,Razer,Mouse,1891.0,20,435,4.7,40929,411546
2070,Logitech Wireless Mouse,Logitech,Mouse,2775.0,16,992,3.9,26573,52360
2071,Razer Wireless Mouse,Razer,Mouse,3384.0,26,574,3.9,12207,116624
2072,Dell Wireless Mouse,Dell,Mouse,4259.0,32,250,3.9,92137,279652
2073,Razer Wireless Mouse,Razer,Mouse,441.0,23,781,5.0,95372,206483
2074,Logitech Wireless Mouse,Logitech,Mouse,4004.0,49,237,3.8,3272,208425
2075,Razer Wireless Mouse,Razer,Mouse,3329.0,19,340,4.2,14290,337122
2076,HP Wireless Mouse,HP,Mouse,985.0,31,607,3.6,22194,108985
2077,HP Wireless Mouse,HP,Mouse,987.0,30,535,3.7,80814,439490
2078,HP Wireless Mouse,HP,Mouse,782.0,19,758,4.7,33043,216032
2079,Dell Wireless Mouse,Dell,Mouse,1533.0,38,416,3.6,90318,296486
2080,Logitech Wireless Mouse,Logitech,Mouse,2496.0,50,500,4.5,98974,294964
2081,Razer Wireless Mouse,Razer,Mouse,2864.0,29,725,4.9,30908,168835
2082,Razer Wireless Mouse,Razer,Mouse,4514.0,5,943,4.3,96961,384439
2083,Logitech Wireless Mouse,Logitech,Mouse,3787.0,48,13,4.5,49251,66832
2084,HP Wireless Mouse,HP,Mouse,4559.0,28,890,4.6,21793,103577
2085,Logitech Wireless Mouse,Logitech,Mouse,619.0,40,822,4.8,64914,89607
2086,Razer Wireless Mouse,Razer,Mouse,1445.0,25,9,4.6,71717,219329
2087,Dell Wireless Mouse,Dell,Mouse,1263.0,43,277,4.2,38574,377557
2088,Dell Wireless Mouse,Dell,Mouse,3344.0,18,535,4.3,21760,74295
2089,HP Wireless Mouse,HP,Mouse,3341.0,29,215,4.3,32940,247621
2090,Dell Wireless Mouse,Dell,Mouse,1408.0,30,10,3.7,93737,434948
2091,Dell Wireless Mouse,Dell,Mouse,3710.0,0,319,3.8,61678,35252
2092,HP Wireless Mouse,HP,Mouse,1932.0,21,96,4.5,70491,240535
2093,Logitech Wireless Mouse,Logitech,Mouse,4139.0,40,572,4.4,8761,183838
2094,HP Wireless Mouse,HP,Mouse,3125.0,18,840,4.4,25259,144059
2095,Razer Wireless Mouse,Razer,Mouse,2804.0,16,574,4.1,52867,489946
2096,HP Wireless Mouse,HP,Mouse,934.0,13,286,4.4,13507,383175
2097,HP Wireless Mouse,HP,Mouse,2453.0,33,601,4.3,16617,417896
2098,Razer Wireless Mouse,Razer,Mouse,3004.0,17,989,4.4,77626,317176
2099,Razer Wireless Mouse,Razer,Mouse,2014.0,5,951,3.8,30396,113578
2100,HP Wireless Mouse,HP,Mouse,1474.0,4,917,3.7,42,169622
2101,Logitech Wireless Mouse,Logitech,Mouse,1422.0,42,483,4.3,57640,223135
2102,Dell Wireless Mouse,Dell,Mouse,2778.0,35,402,4.3,15384,126334
2103,Razer Wireless Mouse,Razer,Mouse,3458.0,33,324,4.6,46539,163552
2104,Logitech Wireless Mouse,Logitech,Mouse,2052.0,17,728,4.9,83079,437149
2105,HP Wireless Mouse,HP,Mouse,3881.0,50,256,4.3,64247,364532
2106,Logitech Wireless Mouse,Logitech,Mouse,4870.0,11,25,4.8,85481,182646
2107,Dell Wireless Mouse,Dell,Mouse,4118.0,27,218,4.7,45359,382039
2108,HP Wireless Mouse,HP,Mouse,3433.0,12,452,4.1,98003,5695
2109,Dell Wireless Mouse,Dell,Mouse,4609.0,21,96,3.8,76842,162834
2110,Dell Wireless Mouse,Dell,Mouse,2378.0,17,34,4.3,1713,318224
2111,Dell Wireless Mouse,Dell,Mouse,4221.0,16,280,4.1,91170,369337
2112,Logitech Wireless Mouse,Logitech,Mouse,4987.0,30,622,4.7,94123,486416
2113,Razer Wireless Mouse,Razer,Mouse,4316.0,41,768,3.8,98305,458818
2114,Logitech Wireless Mouse,Logitech,Mouse,612.0,45,156,4.1,80346,468952
2115,HP Wireless Mouse,HP,Mouse,1378.0,28,652,3.6,15663,29485
2116,Logitech Wireless Mouse,Logitech,Mouse,2874.0,12,670,3.6,71324,145578
2117,Logitech Wireless Mouse,Logitech,Mouse,3025.0,45,173,4.8,41491,470772
2118,Dell Wireless Mouse,Dell,Mouse,4529.0,26,857,3.5,87106,211478
2119,Logitech Wireless Mouse,Logitech,Mouse,832.0,9,746,3.8,99794,263043
2120,Dell Wireless Mouse,Dell,Mouse,987.0,38,203,3.8,5843,144554
2121,Razer Wireless Mouse,Razer,Mouse,1716.0,17,574,4.5,432,163239
2122,Dell Wireless Mouse,Dell,Mouse,1264.0,44,88,4.0,74481,438460
2123,Razer Wireless Mouse,Razer,Mouse,1022.0,46,88,3.7,11880,95783
2124,HP Wireless Mouse,HP,Mouse,2900.0,10,807,4.4,2645,402083
2125,Logitech Wireless Mouse,Logitech,Mouse,2081.0,46,965,4.5,60348,42711
2126,HP Wireless Mouse,HP,Mouse,2821.0,12,765,4.8,84199,494323
2127,HP Wireless Mouse,HP,Mouse,2843.0,11,285,3.6,92535,150610
2128,HP Wireless Mouse,HP,Mouse,4928.0,12,279,4.0,29627,438024
2129,HP Wireless Mouse,HP,Mouse,1750.0,28,270,5.0,34004,365821
2130,Logitech Wireless Mouse,Logitech,Mouse,4313.0,49,657,4.0,47669,183002
2131,Razer Wireless Mouse,Razer,Mouse,1696.0,9,550,3.6,76716,202307
2132,HP Wireless Mouse,HP,Mouse,3854.0,18,212,4.0,89403,417575
2133,Dell Wireless Mouse,Dell,Mouse,4426.0,17,92,4.3,97413,416539
2134,HP Wireless Mouse,HP,Mouse,2415.0,7,529,3.8,34199,16587
2135,HP Wireless Mouse,HP,Mouse,4192.0,23,577,3.7,76925,169440
2136,Razer Wireless Mouse,Razer,Mouse,577.0,22,890,4.0,13721,330124
2137,Logitech Wireless Mouse,Logitech,Mouse,1600.0,41,924,4.1,43881,176613
2138,Logitech Wireless Mouse,Logitech,Mouse,1832.0,29,559,4.9,40154,85425
2139,HP Wireless Mouse,HP,Mouse,478.0,37,589,4.2,80830,239408
2140,Razer Wireless Mouse,Razer,Mouse,3571.0,46,382,4.2,31937,132521
2141,Dell Wireless Mouse,Dell,Mouse,4253.0,14,781,4.5,39354,21139
2142,Logitech Wireless Mouse,Logitech,Mouse,3748.0,25,607,4.1,35315,302870
2143,Logitech Wireless Mouse,Logitech,Mouse,1643.0,38,988,4.3,39407,464931
2144,HP Wireless Mouse,HP,Mouse,4952.0,21,807,4.6,17035,347916
2145,Logitech Wireless Mouse,Logitech,Mouse,1040.0,22,469,4.0,18551,420311
2146,Razer Wireless Mouse,Razer,Mouse,1654.0,12,904,4.2,86335,77427
2147,HP Wireless Mouse,HP,Mouse,2768.0,13,447,4.0,24205,123928
2148,Logitech Wireless Mouse,Logitech,Mouse,2304.0,49,383,3.7,72800,443473
2149,Logitech Wireless Mouse,Logitech,Mouse,4210.0,35,703,3.7,13105,246935
2150,Razer Wireless Mouse,Razer,Mouse,2040.0,29,723,4.9,87623,197385
2151,HP Wireless Mouse,HP,Mouse,1084.0,8,409,4.1,41737,400154
2152,Dell Wireless Mouse,Dell,Mouse,2619.0,27,611,4.7,95741,457637
2153,Razer Wireless Mouse,Razer,Mouse,4675.0,47,993,3.6,64013,351308
2154,Logitech Wireless Mouse,Logitech,Mouse,2116.0,15,377,4.8,23361,402671
2155,Dell Wireless Mouse,Dell,Mouse,3084.0,38,769,4.3,218,320212
2156,Razer Wireless Mouse,Razer,Mouse,932.0,12,45,4.5,18108,262217
2157,HP Wireless Mouse,HP,Mouse,2773.0,41,184,4.2,44520,201461
2158,Razer Wireless Mouse,Razer,Mouse,1534.0,30,35,3.9,50710,354137
2159,Dell Wireless Mouse,Dell,Mouse,3754.0,33,854,3.8,52204,357842
2160,Logitech Wireless Mouse,Logitech,Mouse,4108.0,46,103,4.7,45398,359795
2161,Razer Wireless Mouse,Razer,Mouse,400.0,32,393,3.7,16884,301398
2162,Razer Wireless Mouse,Razer,Mouse,394.0,27,789,4.2,87853,210708
2163,Logitech Wireless Mouse,Logitech,Mouse,2781.0,7,618,4.1,97273,332560
2164,Razer Wireless Mouse,Razer,Mouse,4412.0,21,864,4.1,62078,373405
2165,Dell Wireless Mouse,Dell,Mouse,1214.0,48,392,4.7,55593,278870
2166,Logitech Wireless Mouse,Logitech,Mouse,1531.0,16,202,3.5,92751,309510
2167,Razer Wireless Mouse,Razer,Mouse,3862.0,7,888,3.6,36934,20989
2168,Razer Wireless Mouse,Razer,Mouse,4070.0,23,258,4.1,78565,359964
2169,Razer Wireless Mouse,Razer,Mouse,3064.0,17,183,4.5,3094,284656
2170,Dell Wireless Mouse,Dell,Mouse,3223.0,19,651,4.1,58569,170300
2171,Logitech Wireless Mouse,Logitech,Mouse,1214.0,47,405,4.0,4808,278637
2172,HP Wireless Mouse,HP,Mouse,1735.0,46,148,3.6,12405,66188
2173,Razer Wireless Mouse,Razer,Mouse,3831.0,44,632,4.8,45280,240240
2174,HP Wireless Mouse,HP,Mouse,4588.0,20,381,4.4,5336,40226
2175,Logitech Wireless Mouse,Logitech,Mouse,1502.0,6,391,4.4,94881,334498
2176,Logitech Wireless Mouse,Logitech,Mouse,3067.0,27,410,4.9,98217,158427
2177,Logitech Wireless Mouse,Logitech,Mouse,1806.0,41,760,4.9,33676,378423
2178,Logitech Wireless Mouse,Logitech,Mouse,3850.0,16,310,4.9,25129,299413
2179,HP Wireless Mouse,HP,Mouse,700.0,48,957,4.1,61996,112931
2180,Razer Wireless Mouse,Razer,Mouse,2551.0,32,687,4.6,24351,145251
2181,Logitech Wireless Mouse,Logitech,Mouse,3565.0,17,5,4.9,88904,149476
2182,Razer Wireless Mouse,Razer,Mouse,1996.0,8,281,3.5,54316,344668
2183,Dell Wireless Mouse,Dell,Mouse,4088.0,6,226,4.4,83221,166907
2184,HP Wireless Mouse,HP,Mouse,448.0,39,294,4.6,28984,33508
2185,Razer Wireless Mouse,Razer,Mouse,3746.0,24,487,4.5,43100,283979
2186,Logitech Wireless Mouse,Logitech,Mouse,3109.0,28,155,4.0,45408,431394
2187,Razer Wireless Mouse,Razer,Mouse,4387.0,43,399,3.8,91462,89235
2188,Dell Wireless Mouse,Dell,Mouse,3600.0,40,498,3.5,74893,41313
2189,Dell Wireless Mouse,Dell,Mouse,980.0,19,298,3.8,69424,193662
2190,Dell Wireless Mouse,Dell,Mouse,3998.0,39,598,4.5,3885,81836
2191,HP Wireless Mouse,HP,Mouse,3180.0,1,769,4.3,54456,401148
2192,Dell Wireless Mouse,Dell,Mouse,4858.0,34,134,4.6,30775,196857
2193,Razer Wireless Mouse,Razer,Mouse,1311.0,7,584,3.6,28623,110884
2194,Dell Wireless Mouse,Dell,Mouse,1763.0,35,418,4.8,96277,210400
2195,Dell Wireless Mouse,Dell,Mouse,2083.0,20,788,4.1,78554,146313
2196,Dell Wireless Mouse,Dell,Mouse,1165.0,48,651,4.5,90036,332038
2197,Dell Wireless Mouse,Dell,Mouse,4414.0,25,506,4.3,51412,118116
2198,Razer Wireless Mouse,Razer,Mouse,2645.0,11,409,4.7,58921,82396
2199,Dell Wireless Mouse,Dell,Mouse,327.0,29,671,4.3,43795,400097
2200,HP Wireless Mouse,HP,Mouse,1105.0,26,420,4.1,85613,219304
2201,HP Wireless Mouse,HP,Mouse,537.0,39,515,4.4,18172,319761
2202,Logitech Wireless Mouse,Logitech,Mouse,4974.0,39,255,4.6,3002,170504
2203,HP Wireless Mouse,HP,Mouse,4963.0,23,23,4.4,89710,47792
2204,Razer Wireless Mouse,Razer,Mouse,4822.0,10,468,4.3,25311,445906
2205,Dell Wireless Mouse,Dell,Mouse,2260.0,12,330,3.8,93437,483171
2206,HP Wireless Mouse,HP,Mouse,2700.0,36,472,3.6,4058,108631
2207,Razer Wireless Mouse,Razer,Mouse,2307.0,50,181,4.5,58160,126916
2208,Razer Wireless Mouse,Razer,Mouse,4397.0,21,893,4.5,79178,439388
2209,HP Wireless Mouse,HP,Mouse,2305.0,47,33,4.2,9164,3708
2210,Razer Wireless Mouse,Razer,Mouse,4557.0,50,427,5.0,50514,36991
2211,Dell Wireless Mouse,Dell,Mouse,4701.0,34,731,3.7,79567,339361
2212,Logitech Wireless Mouse,Logitech,Mouse,3892.0,18,831,4.2,95172,31445
2213,Razer Wireless Mouse,Razer,Mouse,626.0,32,644,4.0,93939,486319
2214,Razer Wireless Mouse,Razer,Mouse,3810.0,16,776,4.7,13592,76637
2215,Logitech Wireless Mouse,Logitech,Mouse,1684.0,9,934,4.0,86063,178271
2216,HP Wireless Mouse,HP,Mouse,4253.0,41,710,3.8,12740,173128
2217,Logitech Wireless Mouse,Logitech,Mouse,4053.0,15,775,4.8,64441,394628
2218,Dell Wireless Mouse,Dell,Mouse,3105.0,50,461,3.9,58294,173461
2219,Dell Wireless Mouse,Dell,Mouse,4954.0,8,151,3.9,4695,399252
2220,Dell Wireless Mouse,Dell,Mouse,512.0,23,730,3.8,48618,295556
2221,Dell Wireless Mouse,Dell,Mouse,2812.0,40,312,4.9,20759,297706
2222,Razer Wireless Mouse,Razer,Mouse,3903.0,44,131,4.5,20252,390030
2223,HP Wireless Mouse,HP,Mouse,2694.0,14,28,4.8,33735,333946
2224,HP Wireless Mouse,HP,Mouse,2781.0,23,738,3.7,1591,136111
2225,Razer Wireless Mouse,Razer,Mouse,4207.0,41,159,4.4,22345,180567
2226,Dell Wireless Mouse,Dell,Mouse,4587.0,10,891,4.1,63612,340036
2227,Razer Wireless Mouse,Razer,Mouse,1736.0,42,969,4.2,49800,7561
2228,Logitech Wireless Mouse,Logitech,Mouse,3104.0,9,284,3.8,27067,117703
2229,Logitech Wireless Mouse,Logitech,Mouse,1913.0,40,928,4.0,60214,298633
2230,Logitech Wireless Mouse,Logitech,Mouse,4593.0,23,680,4.8,97183,106284
2231,Logitech Wireless Mouse,Logitech,Mouse,3564.0,4,277,4.4,43200,266132
2232,Logitech Wireless Mouse,Logitech,Mouse,758.0,15,262,4.2,68553,130108
2233,HP Wireless Mouse,HP,Mouse,2307.0,11,41,3.8,94038,239209
2234,Dell Wireless Mouse,Dell,Mouse,4821.0,46,850,3.9,97410,99722
2235,Logitech Wireless Mouse,Logitech,Mouse,1385.0,14,249,4.3,7987,109011
2236,Razer Wireless Mouse,Razer,Mouse,4103.0,50,649,3.6,6705,167273
2237,Logitech Wireless Mouse,Logitech,Mouse,1909.0,30,202,4.2,57930,43818
2238,Logitech Wireless Mouse,Logitech,Mouse,4743.0,19,582,4.4,78429,255549
2239,Logitech Wireless Mouse,Logitech,Mouse,3820.0,28,796,4.8,14627,377577
2240,HP Wireless Mouse,HP,Mouse,4037.0,26,615,5.0,33007,395706
2241,Dell Wireless Mouse,Dell,Mouse,4335.0,30,526,4.4,43085,266067
2242,Dell Wireless Mouse,Dell,Mouse,2754.0,21,281,3.9,69765,130659
2243,Dell Wireless Mouse,Dell,Mouse,3904.0,11,499,3.7,99180,495917
2244,Logitech Wireless Mouse,Logitech,Mouse,2914.0,31,167,4.8,66797,246780
2245,HP Wireless Mouse,HP,Mouse,837.0,6,947,4.6,88218,159819
2246,Razer Wireless Mouse,Razer,Mouse,3105.0,11,198,4.5,70604,431357
2247,Logitech Wireless Mouse,Logitech,Mouse,2198.0,20,784,3.8,65779,160209
2248,Razer Wireless Mouse,Razer,Mouse,1143.0,36,688,4.5,79901,110353
2249,HP Wireless Mouse,HP,Mouse,2952.0,10,872,3.7,51945,412091
2250,HP Wireless Mouse,HP,Mouse,1587.0,41,609,4.0,67704,248494
2251,Razer Wireless Mouse,Razer,Mouse,2506.0,19,379,3.8,34462,247554
2252,HP Wireless Mouse,HP,Mouse,2808.0,47,322,4.0,46400,434856
2253,Razer Wireless Mouse,Razer,Mouse,2823.0,26,5,4.1,51592,399971
2254,Razer Wireless Mouse,Razer,Mouse,753.0,8,998,5.0,46358,338681
2255,Razer Wireless Mouse,Razer,Mouse,2546.0,13,677,3.5,92329,106117
2256,Dell Wireless Mouse,Dell,Mouse,2714.0,27,809,4.7,3113,168839
2257,Razer Wireless Mouse,Razer,Mouse,2968.0,13,632,4.3,96874,104670
2258,Razer Wireless Mouse,Razer,Mouse,2544.0,20,740,3.7,31878,84205
2259,Razer Wireless Mouse,Razer,Mouse,4149.0,42,399,4.9,6039,409688
2260,Razer Wireless Mouse,Razer,Mouse,2346.0,24,60,3.9,79532,307392
2261,Logitech Wireless Mouse,Logitech,Mouse,759.0,23,448,4.5,36191,282112
2262,Dell Wireless Mouse,Dell,Mouse,1209.0,20,1000,4.2,98291,38891
2263,Razer Wireless Mouse,Razer,Mouse,1543.0,36,204,4.8,77317,156786
2264,Logitech Wireless Mouse,Logitech,Mouse,3890.0,48,676,3.9,75079,286668
2265,Dell Wireless Mouse,Dell,Mouse,4860.0,1,143,4.3,38206,361633
2266,Logitech Wireless Mouse,Logitech,Mouse,2871.0,49,456,4.9,47357,474634
2267,HP Wireless Mouse,HP,Mouse,1808.0,23,341,4.0,29852,241693
2268,HP Wireless Mouse,HP,Mouse,2421.0,1,143,3.9,98006,489093
2269,Logitech Wireless Mouse,Logitech,Mouse,3665.0,3,851,4.1,63757,418532
2270,Logitech Wireless Mouse,Logitech,Mouse,4496.0,2,982,4.1,74159,229322
2271,Dell Wireless Mouse,Dell,Mouse,4713.0,40,68,4.2,75352,175082
2272,Logitech Wireless Mouse,Logitech,Mouse,4930.0,7,544,3.6,73186,409353
2273,HP Wireless Mouse,HP,Mouse,4506.0,29,624,4.8,11508,301002
2274,HP Wireless Mouse,HP,Mouse,898.0,17,476,4.7,56495,428839
2275,Razer Wireless Mouse,Razer,Mouse,1546.0,41,589,4.5,9581,95349
2276,Dell Wireless Mouse,Dell,Mouse,4019.0,27,910,4.3,90788,387789
2277,Logitech Wireless Mouse,Logitech,Mouse,3588.0,24,19,4.4,842,327093
2278,Logitech Wireless Mouse,Logitech,Mouse,2145.0,14,598,4.0,19735,135813
2279,Dell Wireless Mouse,Dell,Mouse,4661.0,49,841,4.2,87225,105131
2280,Dell Wireless Mouse,Dell,Mouse,1550.0,19,185,3.8,19445,108178
2281,Logitech Wireless Mouse,Logitech,Mouse,514.0,8,553,4.3,5181,408763
2282,Dell Wireless Mouse,Dell,Mouse,867.0,14,673,4.0,41341,486883
2283,HP Wireless Mouse,HP,Mouse,1952.0,14,958,4.0,55621,142222
2284,HP Wireless Mouse,HP,Mouse,3210.0,24,26,3.5,57634,64645
2285,Razer Wireless Mouse,Razer,Mouse,2008.0,25,203,4.1,58574,230024
2286,HP Wireless Mouse,HP,Mouse,3417.0,11,518,4.4,16348,48781
2287,Logitech Wireless Mouse,Logitech,Mouse,1634.0,31,758,4.6,15785,493295
2288,Dell Wireless Mouse,Dell,Mouse,2895.0,32,368,4.1,27578,47700
2289,Razer Wireless Mouse,Razer,Mouse,2391.0,0,389,4.3,59903,8564
2290,Razer Wireless Mouse,Razer,Mouse,3579.0,23,968,4.9,13125,186055
2291,Dell Wireless Mouse,Dell,Mouse,834.0,14,718,4.2,85469,157750
2292,Logitech Wireless Mouse,Logitech,Mouse,3492.0,17,747,4.8,2087,498859
2293,Dell Wireless Mouse,Dell,Mouse,671.0,36,9,3.7,32646,93086
2294,HP Wireless Mouse,HP,Mouse,4548.0,48,39,3.7,91114,246417
2295,Logitech Wireless Mouse,Logitech,Mouse,2018.0,23,632,4.8,86642,153760
2296,Razer Wireless Mouse,Razer,Mouse,1590.0,33,988,4.1,22900,490986
2297,HP Wireless Mouse,HP,Mouse,1787.0,10,30,4.0,14348,412482
2298,Razer Wireless Mouse,Razer,Mouse,1971.0,16,636,4.0,81970,195755
2299,Dell Wireless Mouse,Dell,Mouse,533.0,30,35,4.7,43471,15040
2300,HP Wireless Mouse,HP,Mouse,3639.0,38,739,3.6,49428,399870
2301,HP Wireless Mouse,HP,Mouse,1595.0,14,94,3.7,45710,470485
2302,Razer Wireless Mouse,Razer,Mouse,843.0,26,876,3.7,62359,243596
2303,Razer Wireless Mouse,Razer,Mouse,1401.0,19,487,4.8,83483,478
2304,Razer Wireless Mouse,Razer,Mouse,2404.0,23,979,3.7,86042,283208
2305,Logitech Wireless Mouse,Logitech,Mouse,4214.0,8,224,4.2,74883,103010
2306,HP Wireless Mouse,HP,Mouse,1468.0,6,734,3.8,10782,389743
2307,Razer Wireless Mouse,Razer,Mouse,2612.0,14,256,4.8,13802,131056
2308,HP Wireless Mouse,HP,Mouse,2766.0,37,532,4.0,60584,350511
2309,Dell Wireless Mouse,Dell,Mouse,1378.0,9,593,4.0,49131,346760
2310,Logitech Wireless Mouse,Logitech,Mouse,3454.0,0,146,4.4,25948,95610
2311,Logitech Wireless Mouse,Logitech,Mouse,2248.0,36,492,3.7,42284,6240
2312,Razer Wireless Mouse,Razer,Mouse,3117.0,28,219,3.8,75664,212781
2313,Razer Wireless Mouse,Razer,Mouse,2452.0,17,671,4.3,15452,390673
2314,Dell Wireless Mouse,Dell,Mouse,3062.0,21,826,5.0,24431,133942
2315,Razer Wireless Mouse,Razer,Mouse,4796.0,21,781,4.2,12658,350331
2316,Dell Wireless Mouse,Dell,Mouse,817.0,1,987,4.7,55914,336846
2317,HP Wireless Mouse,HP,Mouse,1074.0,7,123,3.8,59966,435299
2318,Dell Wireless Mouse,Dell,Mouse,1334.0,27,566,4.8,40253,237374
2319,Logitech Wireless Mouse,Logitech,Mouse,4434.0,9,860,3.8,66975,102272
2320,HP Wireless Mouse,HP,Mouse,436.0,33,615,3.8,97605,185664
2321,HP Wireless Mouse,HP,Mouse,4911.0,34,371,4.8,68828,24739
2322,HP Wireless Mouse,HP,Mouse,4648.0,43,169,3.8,20817,52601
2323,HP Wireless Mouse,HP,Mouse,1545.0,12,285,4.3,79920,222406
2324,Logitech Wireless Mouse,Logitech,Mouse,3583.0,30,479,3.9,68396,220963
2325,Dell Wireless Mouse,Dell,Mouse,1415.0,4,257,4.6,39330,285
2326,Dell Wireless Mouse,Dell,Mouse,2010.0,4,60,4.9,80372,311519
2327,Razer Wireless Mouse,Razer,Mouse,1449.0,15,400,3.7,21014,400966
2328,HP Wireless Mouse,HP,Mouse,3732.0,22,72,4.1,25355,130423
2329,HP Wireless Mouse,HP,Mouse,2562.0,46,757,3.7,52627,64834
2330,HP Wireless Mouse,HP,Mouse,1986.0,48,335,4.2,88121,144525
2331,Logitech Wireless Mouse,Logitech,Mouse,1260.0,49,643,4.3,68723,53898
2332,Razer Wireless Mouse,Razer,Mouse,2202.0,7,554,4.5,39177,431190
2333,Razer Wireless Mouse,Razer,Mouse,1558.0,46,349,3.6,98871,477467
2334,Dell Wireless Mouse,Dell,Mouse,635.0,40,477,4.1,33492,59259
2335,Razer Wireless Mouse,Razer,Mouse,1679.0,50,498,4.8,90638,453874
2336,Dell Wireless Mouse,Dell,Mouse,2140.0,38,982,4.3,11619,383752
2337,Dell Wireless Mouse,Dell,Mouse,2276.0,44,986,4.8,87161,259377
2338,Razer Wireless Mouse,Razer,Mouse,3754.0,49,286,3.6,13797,453696
2339,Dell Wireless Mouse,Dell,Mouse,2361.0,42,856,4.5,43110,220115
2340,Dell Wireless Mouse,Dell,Mouse,3221.0,31,248,3.6,13265,373967
2341,Razer Wireless Mouse,Razer,Mouse,2113.0,6,799,4.4,87255,139431
2342,Razer Wireless Mouse,Razer,Mouse,4893.0,38,531,4.4,74146,197139
2343,Razer Wireless Mouse,Razer,Mouse,644.0,50,658,4.4,77387,439561
2344,Logitech Wireless Mouse,Logitech,Mouse,1077.0,37,688,3.7,31285,189211
2345,Razer Wireless Mouse,Razer,Mouse,3525.0,41,807,4.6,5235,182187
2346,Razer Wireless Mouse,Razer,Mouse,4074.0,25,832,4.4,68529,19643
2347,Razer Wireless Mouse,Razer,Mouse,510.0,40,968,3.8,23699,12758
2348,Dell Wireless Mouse,Dell,Mouse,1109.0,1,746,3.9,54030,420524
2349,Razer Wireless Mouse,Razer,Mouse,2376.0,22,996,4.0,89533,180481
2350,HP Wireless Mouse,HP,Mouse,2566.0,29,715,4.2,6275,170237
2351,Dell Wireless Mouse,Dell,Mouse,1615.0,20,758,3.8,71742,339989
2352,Razer Wireless Mouse,Razer,Mouse,3155.0,31,877,4.7,22561,442976
2353,Logitech Wireless Mouse,Logitech,Mouse,3034.0,14,324,4.0,70557,387999
2354,Dell Wireless Mouse,Dell,Mouse,1129.0,25,320,4.9,11863,335356
2355,Razer Wireless Mouse,Razer,Mouse,1825.0,45,497,4.6,26506,138868
2356,Dell Wireless Mouse,Dell,Mouse,3060.0,10,982,4.7,47387,395817
2357,HP Wireless Mouse,HP,Mouse,2944.0,19,930,3.5,24886,305155
2358,Dell Wireless Mouse,Dell,Mouse,4886.0,44,77,4.3,52172,324356
2359,HP Wireless Mouse,HP,Mouse,1064.0,42,414,3.6,78387,479664
2360,Dell Wireless Mouse,Dell,Mouse,1494.0,25,136,4.6,69848,185592
2361,Razer Wireless Mouse,Razer,Mouse,1148.0,18,628,4.8,96516,427170
2362,Logitech Wireless Mouse,Logitech,Mouse,2952.0,2,251,5.0,58014,433232
2363,HP Wireless Mouse,HP,Mouse,2542.0,44,224,3.5,29431,436961
2364,HP Wireless Mouse,HP,Mouse,2150.0,0,303,4.2,28317,76319
2365,HP Wireless Mouse,HP,Mouse,470.0,28,424,4.8,63353,439417
2366,HP Wireless Mouse,HP,Mouse,3677.0,25,642,3.8,67980,304656
2367,Razer Wireless Mouse,Razer,Mouse,2442.0,16,441,4.6,47716,421326
2368,Dell Wireless Mouse,Dell,Mouse,3286.0,34,365,4.9,30773,167953
2369,Logitech Wireless Mouse,Logitech,Mouse,1401.0,50,551,4.0,92079,129544
2370,HP Wireless Mouse,HP,Mouse,1091.0,30,548,5.0,66522,371481
2371,Dell Wireless Mouse,Dell,Mouse,1158.0,46,356,4.7,79189,119545
2372,HP Wireless Mouse,HP,Mouse,4111.0,39,448,3.9,6983,241397
